XML100_2113_01;12951;270.917;139.016;0.2453;0.104;523.3;146.536;0;285.8;0.235;0.1625;451.5;0.2655;0.1327;0.1225;403.669;470.822;2.6833;3.3417
XML100_2113_01;12951;242.605;130.077;0.1869;0.0909;538.5;113.877;0;278.5;0.2145;0.1498;433.7;0.2123;0.1061;0.0329;285.636;485.993;1.8974;3.5955
XML100_2113_01;12909;242.988;102.403;0.2042;0.0801;539.3;126.808;0;300.8;0.2344;0.1693;425.5;0.2343;0.1172;0.0723;314.128;473.409;2.4083;3.8388
XML100_2113_01;12909;198.08;99.0035;0.1786;0.0994;563.7;79.7384;0;322.9;0.2489;0.1625;447.6;0.2078;0.1039;0.0237;200.405;488.326;1.6733;3.6648
XML100_2113_01;12909;226.245;90.333;0.1956;0.1031;538.7;115.123;0;323.9;0.2528;0.1495;454.7;0.2066;0.1033;0.0207;272.305;484.603;1.6125;3.4479
XML100_2113_01;12909;219.723;83.219;0.2028;0.1381;551.6;99.4447;0;329;0.2468;0.1588;442.3;0.2031;0.1016;0.0133;181.457;488.162;1.1832;3.7592
XML100_2113_01;12909;206.136;84.9671;0.1514;0.0601;555.8;98.3837;0;290.6;0.2193;0.1518;422.2;0.2074;0.1037;0.0233;215.758;488.75;1.6125;3.6113
XML100_2113_01;12909;212.04;80.4268;0.1693;0.0939;552.6;100.951;0;297.8;0.2272;0.1682;423.2;0.2041;0.102;0.0153;202.553;495.14;1.3416;3.7312
XML100_2113_01;12909;212.04;80.4268;0.1693;0.0939;552.6;100.951;0;297.8;0.2272;0.1682;420.4;0.2041;0.102;0.0153;202.553;495.14;1.3416;3.7423
XML100_2113_01;13202;290.544;130.283;0.2778;0.1198;531.3;119.637;0;300.7;0.2256;0.1597;442.4;0.2049;0.1024;0.0174;298.114;470.404;1.4142;3.803
XML100_2113_01;13117;254.903;121.195;0.2357;0.1517;541.5;128.67;0;316.9;0.2402;0.1554;481.5;0.2039;0.102;0.0157;305.304;487.842;1.2649;3.5243
XML100_2113_01;13183;274.315;124.304;0.2107;0.0806;543.7;108.512;0;333;0.2475;0.174;474.3;0.2049;0.1024;0.0174;301.213;485.698;1.4142;3.6803
XML100_2113_01;13254;305.295;147.976;0.2854;0.1139;504.1;161.18;0;313.3;0.25;0.1422;499.9;0.2339;0.117;0.0722;427.633;475.061;2.3664;3.1156
XML100_2113_01;13054;279.219;127.183;0.2748;0.1047;525.5;143.446;0;295.2;0.2306;0.1807;428.6;0.2123;0.1061;0.0329;354.906;478.867;1.8974;3.9391
XML100_2113_01;13161;242.879;110.21;0.1866;0.0625;555.6;110.459;0;313.8;0.2328;0.1588;454.4;0.2058;0.1029;0.0189;298.971;485.094;1.5492;3.65
XML100_2113_01;12902;240.769;92.2384;0.2305;0.0849;532.6;140.954;0;326.4;0.262;0.1672;454.2;0.2195;0.1097;0.0472;341.606;479.658;2.0976;3.4476
XML100_2113_01;12902;247.86;178.412;0.2627;0.2264;531.1;150.99;0;297.1;0.2368;0.1655;392.7;0.2205;0.1102;0.0477;398.776;470.632;2.1909;3.9414
XML100_2113_01;13078;240.016;131.904;0.1922;0.0748;548.5;99.5894;0;310.1;0.2307;0.1551;464.6;0.2066;0.1033;0.0207;296.576;481.9;1.6125;3.5708
XML100_2113_01;13099;270.082;125.817;0.2228;0.09;518.1;146.218;0;310.8;0.2496;0.1452;447.7;0.2123;0.1061;0.0329;350.753;480.403;1.8974;3.6815
XML100_2113_01;12935;234.591;104.498;0.1853;0.0791;539.5;132.543;0;308.8;0.2418;0.1643;417.2;0.2069;0.1034;0.0225;312.306;481.322;1.5492;3.8483
XML100_2113_01;12935;252.634;120.585;0.2509;0.1964;538.4;118.247;0;309.2;0.2381;0.1534;471.7;0.2113;0.1057;0.0321;257.888;485.888;1.7889;3.4168
XML100_2113_01;12935;246.916;109.563;0.2003;0.0832;525.4;127.447;0;314.6;0.2507;0.162;454.5;0.2205;0.1102;0.0477;329.433;480.455;2.1909;3.6419
XML100_2113_01;13032;221.214;100.394;0.1636;0.0731;542.6;110.342;0;321.9;0.247;0.1518;461.6;0.2121;0.1061;0.0303;300.06;484.77;2;3.45
XML100_2113_01;13032;261.594;140.562;0.2805;0.2577;519.9;180.709;0;319.1;0.2646;0.1571;411.3;0.3636;0.1818;0.2727;459.064;453.318;3;3.81
XML100_2113_01;13090;261.593;118.442;0.2348;0.1189;539.1;125.424;0;320;0.2378;0.1649;482.1;0.2092;0.1046;0.0258;342.513;481.357;1.7889;3.3944
XML100_2113_01;13090;248.537;79.9556;0.2356;0.1468;527.8;128.668;0;325.6;0.2409;0.1478;497.7;0.2078;0.1039;0.0237;298.326;492.962;1.6733;3.2436
XML100_2113_01;13090;298.95;144.725;0.287;0.1406;511.6;169.401;0;308;0.2438;0.1702;443.4;0.2655;0.1327;0.1225;431.263;471.166;2.6833;3.2528
XML100_2113_01;13090;243.395;122.973;0.1965;0.1144;541.4;132.945;0;279.6;0.2108;0.1488;430.3;0.2041;0.102;0.0153;316.621;492.493;1.3416;3.5902
XML100_2113_01;13092;239.998;108.755;0.196;0.0879;553;95.5657;0;316.5;0.2405;0.1524;447.2;0.2031;0.1016;0.0133;210.923;486.637;1.1832;3.6882
XML100_2113_01;13092;260.034;116.519;0.2199;0.1068;541.9;143.917;0;282.5;0.229;0.1788;383.2;0.2339;0.117;0.0722;347.279;473.626;2.3664;4.0089
XML100_2113_01;13082;210.085;132.258;0.1702;0.1226;553.4;95.2924;0;319;0.2422;0.1552;475.8;0.2074;0.1037;0.0233;205.259;490.646;1.6125;3.5391
XML100_2113_01;13082;292.476;118.975;0.2786;0.1518;507.6;174.714;0;317;0.2652;0.1357;436.6;0.3636;0.1818;0.2727;416.728;464.9;3;3.375
XML100_2113_01;13082;238.799;152.394;0.2352;0.1599;547.9;100.251;0;293.8;0.2211;0.1721;421.3;0.2049;0.1024;0.0174;251.844;475.309;1.4142;4.03
XML100_2113_01;13227;297.928;198.935;0.3136;0.3365;501.6;189.685;0;324.3;0.2632;0.1593;428.9;0.3636;0.1818;0.2727;511.164;447.089;3;3.645
XML100_2113_01;12933;266.706;153.604;0.2659;0.2374;515.2;182.27;0;282.4;0.2444;0.1475;406;0.3636;0.1818;0.2727;432.768;465.305;3;3.61
XML100_2113_01;12933;218.267;123.221;0.1691;0.0892;547.9;99.7712;0;331.6;0.2512;0.1481;485;0.2078;0.1039;0.0237;267.358;491.84;1.6733;3.2886
XML100_2113_01;12933;249.319;113.363;0.2547;0.1093;523.6;146.621;0;312.3;0.2566;0.1585;462.1;0.2343;0.1172;0.0723;371.222;472.652;2.4083;3.2188
XML100_2113_01;12933;261.945;170.202;0.2497;0.2716;511;184.267;0;280.5;0.2393;0.146;372.3;0.3636;0.1818;0.2727;442.892;463.772;3;3.84
XML100_2113_01;12933;216.3;81.1597;0.1649;0.085;548.9;109.369;0;282.7;0.2138;0.149;428.9;0.2031;0.1016;0.0133;250.626;492.947;1.1832;3.5814
XML100_2113_01;12811;246;120.972;0.2119;0.1044;520.1;140.48;0;304.2;0.2496;0.1657;436.8;0.2655;0.1327;0.1225;330.073;480.375;2.6833;3.75
XML100_2113_01;12811;219.106;116.18;0.1872;0.1263;544.3;109.65;0;313.5;0.2465;0.1551;435.9;0.2092;0.1046;0.0258;267.837;481.608;1.7889;3.6406
XML100_2113_01;12811;254.535;113.742;0.2634;0.1158;507.7;177.356;0;264.8;0.2254;0.1766;401.7;0.2655;0.1327;0.1225;429.441;473.337;2.6833;3.475
XML100_2113_01;12811;274.105;125.798;0.3013;0.2964;502.9;202.274;0;299.4;0.2574;0.125;459.7;0.3636;0.1818;0.2727;446.645;467.853;3;2.95
XML100_2113_01;12811;286.81;143.928;0.2427;0.1528;510.5;191.462;0;278.5;0.2406;0.1302;399.1;0.3636;0.1818;0.2727;456.71;468.868;3;3.46
XML100_2113_01;12811;282.91;104.413;0.2807;0.162;505.4;193.528;0;283.6;0.2464;0.1435;433.3;0.3636;0.1818;0.2727;452.368;466.281;3;3.385
XML100_2113_01;12811;221.123;107.293;0.1808;0.1181;541.3;113.168;0;279.2;0.2184;0.1734;406.7;0.2066;0.1033;0.0207;261.466;488.013;1.6125;3.8713
XML100_2113_01;12811;235.506;145.158;0.2408;0.3045;531.5;149.929;0;305.7;0.259;0.1677;481.2;0.2343;0.1172;0.0723;362.064;480.621;2.4083;3.1338
XML100_2113_01;12811;251.726;116.819;0.257;0.2591;510;191.384;0;305.4;0.2595;0.1252;453;0.3636;0.1818;0.2727;462.342;472.588;3;2.845
XML100_2113_01;12908;236.487;105.906;0.2286;0.1511;543.7;110.228;0;331.6;0.2528;0.1629;459;0.2123;0.1061;0.0329;250.222;478.381;1.8974;3.6017
XML100_2113_01;12908;207.628;90.9673;0.1713;0.066;550.5;101.801;0;305.5;0.2441;0.1594;412.7;0.2123;0.1061;0.0329;233.504;479.594;1.8974;3.8411
XML100_2113_01;12812;240.729;125.108;0.1946;0.1114;534.6;137.219;0;279.8;0.2225;0.1653;434.5;0.2205;0.1102;0.0477;351.705;478.728;2.1909;3.5302
XML100_2113_01;12812;230.39;84.3975;0.224;0.1101;536.1;136.994;0;318.4;0.2523;0.1558;440.3;0.2123;0.1061;0.0329;312.631;478.937;1.8974;3.6
XML100_2113_01;12812;229.671;88.8849;0.1889;0.0739;549.9;107.045;0;297.2;0.2383;0.1669;417.9;0.2195;0.1097;0.0472;261.161;477.399;2.0976;3.7104
XML100_2113_01;12812;212.526;82.918;0.177;0.0686;543.8;120.614;0;291.6;0.2394;0.1669;410;0.2339;0.117;0.0722;274.657;481.303;2.3664;3.8472
XML100_2113_01;12812;243.863;113.81;0.2478;0.226;510;191.384;0;300.4;0.2548;0.1368;432;0.3636;0.1818;0.2727;462.781;472.457;3;3.11
XML100_2113_01;12812;235.398;80.1878;0.2224;0.1281;527.3;134.564;0;270.7;0.2106;0.1572;415.1;0.2078;0.1039;0.0237;274.814;482.961;1.6733;3.6816
XML100_2113_01;13005;263.529;162.147;0.2354;0.1439;527;139.901;0;316.8;0.2424;0.1818;465.3;0.2041;0.102;0.0153;371.359;481.01;1.3416;3.5026
XML100_2113_01;13005;248.822;140.968;0.1996;0.1198;539.9;111.294;0;276.6;0.2138;0.1464;440.2;0.2066;0.1033;0.0207;283.608;481.79;1.6125;3.7308
XML100_2113_01;13068;256.516;183.506;0.3041;0.2407;527.5;164.425;0;275.8;0.2324;0.1831;419.3;0.2655;0.1327;0.1225;463.604;459.16;2.6833;3.8228
XML100_2113_01;13068;276.13;131.371;0.2562;0.151;526.7;123.356;0;319.6;0.2414;0.1458;471.1;0.2045;0.1022;0.0168;263.551;486.526;1.3416;3.4208
XML100_2113_01;12984;228.658;97.3117;0.202;0.0807;553;95.5657;0;297.1;0.2249;0.1511;429;0.2069;0.1034;0.0225;251.557;485.116;1.5492;3.6185
XML100_2113_01;12984;324.852;182.721;0.2789;0.2173;498.4;192.734;0;288.9;0.2483;0.1143;424.7;0.3636;0.1818;0.2727;492.201;460.606;3;3.345
XML100_2113_01;12984;232.927;119.693;0.1799;0.0877;545.5;110.703;0;300.7;0.2284;0.1467;453.2;0.2026;0.1013;0.0118;279.391;494.303;1.0954;3.393
XML100_2113_01;12984;229.772;171.466;0.1828;0.1327;551.2;96.9699;0;328.2;0.2416;0.1592;446.8;0.2041;0.102;0.0153;277.494;480.027;1.3416;3.6566
XML100_2113_01;12980;219.238;139.428;0.1925;0.1294;549.6;108.966;0;325.8;0.2508;0.1745;446;0.2069;0.1034;0.0225;306.743;480.409;1.5492;3.7138
XML100_2113_01;12980;215.216;100.488;0.1689;0.0817;555.9;93.9143;0;272.9;0.2119;0.1816;382.1;0.2049;0.1024;0.0174;226.963;485.595;1.4142;4.2117
XML100_2113_01;12980;251.668;125.852;0.1961;0.1017;533.1;122.841;0;314.7;0.2371;0.1392;471.3;0.2049;0.1024;0.0174;326.944;482.318;1.4142;3.4593
XML100_2113_01;13286;319.386;115.826;0.2923;0.162;508.7;183.31;0;298.8;0.2501;0.1337;454.5;0.3636;0.1818;0.2727;466.327;465.214;3;3.295
XML100_2113_01;13079;299.741;171.676;0.2937;0.1835;500.8;191.858;0;311.4;0.2553;0.1344;461.3;0.3636;0.1818;0.2727;479.759;460.138;3;3.255
XML100_2113_01;13079;256.206;184.216;0.2323;0.2008;536.5;136.853;0;316.7;0.2477;0.1798;385.8;0.2195;0.1097;0.0472;387.618;466.989;2.0976;4.3132
XML100_2113_01;13091;292.809;137.618;0.3273;0.1472;511;181.827;0;270.5;0.2237;0.1847;419.3;0.2655;0.1327;0.1225;456.229;466.481;2.6833;3.535
XML100_2113_01;13204;280.106;127.896;0.2423;0.1269;531.1;135.33;0;302.6;0.2256;0.1495;463.5;0.2078;0.1039;0.0237;339.993;481.674;1.6733;3.6264
XML100_2113_01;13018;187.396;33.7161;0.1393;0.0278;566.5;74.9096;0;305.4;0.2324;0.1462;440.4;0.2092;0.1046;0.0258;151.707;493.543;1.7889;3.7206
XML100_2113_01;13018;231.349;180.091;0.2024;0.1981;536;141.638;0;308.4;0.2424;0.1751;403.7;0.2339;0.117;0.0722;439.947;459.465;2.3664;3.9194
XML100_2113_01;13018;267.3;103.802;0.2341;0.1521;520;135.54;0;317.5;0.2438;0.1375;489.7;0.2074;0.1037;0.0233;339.774;480.925;1.6125;3.2078
XML100_2113_01;13018;278.546;117.449;0.2393;0.1065;533.2;136.968;0;327.2;0.2593;0.1394;468.4;0.2113;0.1057;0.0321;340.693;476.716;1.7889;3.3483
XML100_2113_01;13018;199.988;99.9776;0.1501;0.0725;561.6;81.1002;0;303.8;0.2333;0.1619;390.2;0.2069;0.1034;0.0225;226.958;487.494;1.5492;3.96
XML100_2113_01;13018;187.456;50.9836;0.1392;0.0434;566.5;74.9096;0;271.9;0.2055;0.1516;399.6;0.2049;0.1024;0.0174;140.783;494.289;1.4142;3.8532
XML100_2113_01;12998;203.099;101.558;0.1565;0.0738;554.9;87.9755;0;309.4;0.2377;0.1499;430.5;0.2092;0.1046;0.0258;267.317;486.253;1.7889;3.7372
XML100_2113_01;12998;201.435;119.403;0.1637;0.1202;563.7;79.7384;0;316.1;0.2413;0.1494;432.1;0.2074;0.1037;0.0233;218.685;488.614;1.6125;3.5236
XML100_2113_01;12998;193.411;108.16;0.1505;0.0919;563.7;79.7384;0;299.8;0.2319;0.18;360.6;0.2069;0.1034;0.0225;210.272;485.983;1.5492;4.5361
XML100_2113_01;12998;256.827;54.9267;0.2237;0.1028;529.5;130.583;0;297.5;0.2234;0.148;453.6;0.2066;0.1033;0.0207;287.151;490.266;1.6125;3.5071
XML100_2113_01;12998;287.217;129.635;0.3103;0.2941;503.3;194.651;0;298.3;0.2537;0.1175;451.1;0.3636;0.1818;0.2727;476.213;464.832;3;3.075
XML100_2113_01;12979;202.431;92.4097;0.1652;0.0801;563.4;96.6056;0;286.8;0.2154;0.155;412.9;0.2031;0.1016;0.0133;219.199;492.318;1.1832;3.648
XML100_2113_01;12979;213.643;111.722;0.1665;0.0879;554.7;90.2431;0;306.4;0.239;0.1612;409;0.2092;0.1046;0.0258;259.263;484.159;1.7889;4.0311
XML100_2113_01;12979;261.532;119.826;0.2353;0.1827;513.7;190.129;0;294;0.2496;0.1402;438.4;0.3636;0.1818;0.2727;466.965;469.278;3;3.485
XML100_2113_01;12979;196.327;98.9366;0.1498;0.0758;561.6;81.1002;0;302.1;0.2343;0.155;418.1;0.2078;0.1039;0.0237;228.216;489.577;1.6733;3.7336
XML100_2113_01;12979;196.327;98.9366;0.1498;0.0758;561.6;81.1002;0;296.9;0.2276;0.1638;412.9;0.2078;0.1039;0.0237;228.216;489.577;1.6733;3.8786
XML100_2113_01;12979;199.673;77.144;0.1867;0.1311;568.6;73.2928;0;278.6;0.212;0.1741;391.8;0.2031;0.1016;0.0133;128.435;491.923;1.1832;4.1408
XML100_2113_01;12979;281.352;116.537;0.2676;0.0997;518.9;150.14;0;308.5;0.2436;0.1716;462.7;0.2195;0.1097;0.0472;357.891;468.899;2.0976;3.5331
XML100_2113_01;12979;201.866;59.6004;0.1828;0.0742;568.2;73.7303;0;306.7;0.2375;0.1553;419;0.2035;0.1018;0.014;153.446;489.529;1.2649;3.842
XML100_2113_01;12979;233.205;90.9831;0.186;0.0898;552.5;95.7144;0;310.8;0.2319;0.1504;465.4;0.2045;0.1022;0.0168;237.684;489.786;1.3416;3.5308
XML100_2113_01;12979;212.978;90.8892;0.1628;0.074;553.4;95.2924;0;311.8;0.2362;0.1521;441.6;0.2062;0.1031;0.0202;209.549;489.947;1.5492;3.7528
XML100_2113_01;13335;237.916;110.305;0.2113;0.1478;561.3;87.24;0;315.4;0.2319;0.1601;427.7;0.2039;0.102;0.0157;165.51;490.116;1.2649;4.1083
XML100_2113_01;13189;240.986;129.411;0.2302;0.2091;548.5;116.267;0;329;0.2449;0.1674;423.3;0.2022;0.1011;0.0109;223.409;486.575;1;4.151
XML100_2113_01;13189;254.335;137.581;0.3231;0.3702;521.4;160.273;0;296;0.2461;0.1444;425.9;0.3636;0.1818;0.2727;457.646;452.89;3;3.7
XML100_2113_01;13119;262.164;108.802;0.2461;0.1581;542.3;130.81;0;317.7;0.2421;0.1546;468.4;0.2058;0.1029;0.0189;309.181;479.838;1.5492;3.705
XML100_2113_01;12751;213.608;93.9648;0.1923;0.1235;550.3;106.125;0;270.1;0.2107;0.1559;390.9;0.2066;0.1033;0.0207;233.959;481.88;1.6125;3.8496
XML100_2113_01;12751;252.602;126.835;0.2649;0.3143;502.6;193.28;0;289.5;0.2499;0.1358;447;0.3636;0.1818;0.2727;444.286;472.891;3;3.02
XML100_2113_01;12751;256.753;130.4;0.255;0.2174;504.1;189.68;0;302.6;0.263;0.142;430.3;0.3636;0.1818;0.2727;449.571;471.982;3;3.14
XML100_2113_01;12751;233.497;98.9708;0.2369;0.1192;519.1;149.417;0;303.6;0.2402;0.1734;459.3;0.2205;0.1102;0.0477;331.418;482.285;2.1909;3.3512
XML100_2113_01;12751;205.069;76.9614;0.1638;0.0555;540.2;120.594;0;319.1;0.2575;0.1554;441.5;0.2339;0.117;0.0722;270.476;485.413;2.3664;3.4128
XML100_2113_01;12751;264.812;100.336;0.2429;0.0889;517.9;153.965;0;310;0.2457;0.1447;494.6;0.2339;0.117;0.0722;360.817;482.09;2.3664;3.0011
XML100_2113_01;12751;252.65;81.2014;0.2904;0.1768;519.1;153.233;0;314.6;0.251;0.1738;438.1;0.214;0.107;0.0346;324.821;475.905;2.0494;3.8167
XML100_2113_01;12751;257.453;123.477;0.2561;0.2094;504;191.802;0;274.5;0.2395;0.1247;437.1;0.3636;0.1818;0.2727;446.936;470.735;3;2.935
XML100_2113_01;12751;269.853;114.036;0.2768;0.1304;512.4;151.279;0;310.9;0.2481;0.1789;467.7;0.2069;0.1034;0.0225;350.358;480.269;1.5492;3.379
XML100_2113_01;12878;206.097;90.2666;0.1515;0.0731;553.4;95.2924;0;285.3;0.2189;0.1574;396.9;0.2031;0.1016;0.0133;221.196;489.462;1.1832;3.9227
XML100_2113_01;12878;217.199;93.0997;0.1846;0.0871;555.9;93.9143;0;273.3;0.2097;0.1622;389.4;0.2045;0.1022;0.0168;222.364;486.792;1.3416;3.9052
XML100_2113_01;12878;202.565;95.007;0.1564;0.0646;555.9;93.9143;0;268.8;0.2097;0.1593;394;0.2066;0.1033;0.0207;214.63;482.495;1.6125;3.9829
XML100_2113_01;12878;235.78;63.1723;0.2502;0.1436;541.9;126.432;0;303.7;0.2428;0.1811;428.8;0.2343;0.1172;0.0723;275.317;473.566;2.4083;4.345
XML100_2113_01;12878;255.475;93.5017;0.2462;0.104;520.9;146.588;0;328.4;0.25;0.154;489.2;0.2121;0.1061;0.0303;345.029;483.79;2;3.095
XML100_2113_01;12878;245.116;119.123;0.2048;0.0703;526.7;140.13;0;311.3;0.2448;0.1548;471.8;0.2195;0.1097;0.0472;378.186;478.848;2.0976;3.0849
XML100_2113_01;12878;246.3;119.107;0.234;0.1692;515.2;182.27;0;269.1;0.2364;0.1425;397.3;0.3636;0.1818;0.2727;440.979;470.381;3;3.495
XML100_2113_01;13001;245.802;94.2855;0.1866;0.0978;537.9;114.233;0;311.2;0.2334;0.1417;464.2;0.2049;0.1024;0.0174;289.651;492.244;1.4142;3.5816
XML100_2113_01;13001;197.052;73.5572;0.1579;0.0593;563.9;79.4323;0;300.2;0.2253;0.1543;429.3;0.2041;0.102;0.0153;165.517;490.691;1.3416;3.8942
XML100_2113_01;13001;313.978;146.563;0.2492;0.1324;498.4;192.734;0;282.7;0.2435;0.1146;424.7;0.3636;0.1818;0.2727;480.522;469.191;3;3.275
XML100_2113_01;13001;205.334;85.5017;0.1765;0.0868;566.2;75.2207;0;295.5;0.2324;0.1691;410.3;0.2195;0.1097;0.0472;175.54;480.075;2.0976;4.6265
XML100_2113_01;13001;221.791;120.049;0.189;0.1125;548.9;109.369;0;283.8;0.2146;0.1553;438.1;0.2043;0.1022;0.0163;255.923;488.21;1.3416;3.8612
XML100_2113_01;13001;235.82;101.225;0.2032;0.0713;540.1;142.086;0;321;0.2543;0.1856;428.6;0.2205;0.1102;0.0477;367.914;478.053;2.1909;3.6467
XML100_2113_01;13027;200.624;101.498;0.1484;0.0727;563.7;77.2684;0;281;0.2102;0.1643;399.4;0.2031;0.1016;0.0133;188.162;495.846;1.1832;3.8872
XML100_2113_01;13027;293.692;156.944;0.3092;0.2832;496.3;192.561;0;280.3;0.2382;0.1212;422.7;0.3636;0.1818;0.2727;467.901;463.597;3;3.38
XML100_2113_01;13027;240.003;89.735;0.2095;0.1951;543.6;108.521;0;311.7;0.243;0.1474;450;0.2123;0.1061;0.0329;226.181;491.014;1.8974;3.479
XML100_2113_01;13173;245.547;92.2501;0.2012;0.092;541.7;112.088;0;309.2;0.232;0.1611;459.9;0.2113;0.1057;0.0321;299.719;486.92;1.7889;3.7336
XML100_2113_01;13306;197.386;83.175;0.3004;0.397;532.5;125.786;0;354.7;0.2547;0.1786;444.8;0.214;0.107;0.0346;413.741;453.407;2.0494;3.8125
XML100_2113_01;12879;186.037;73.8307;0.1323;0.0391;566.2;75.2207;0;253;0.1946;0.1602;377.7;0.2049;0.1024;0.0174;169.179;488.006;1.4142;4.0326
XML100_2113_01;12879;186.037;73.8307;0.1323;0.0391;566.2;75.2207;0;257.2;0.1984;0.1587;381.9;0.2049;0.1024;0.0174;169.179;488.006;1.4142;3.9976
XML100_2113_01;12879;229.43;94.4964;0.254;0.1961;533.1;135.565;0;297.2;0.2342;0.1519;455.6;0.2066;0.1033;0.0207;324.243;485.058;1.6125;3.4475
XML100_2113_01;12879;221.941;74.0809;0.1837;0.0856;547.1;106.7;0;333.7;0.2561;0.1526;468.9;0.214;0.107;0.0346;250.829;483.164;2.0494;3.4492
XML100_2113_01;12879;217.482;113.135;0.1763;0.0958;547.8;107.216;0;301.6;0.2304;0.1428;429.6;0.2045;0.1022;0.0168;251.862;485.868;1.3416;3.4452
XML100_2113_01;12879;225.486;107.363;0.1977;0.0948;546.9;107.545;0;314.4;0.2386;0.1583;455.1;0.2074;0.1037;0.0233;247.418;483.745;1.6125;3.5908
XML100_2113_01;12879;211.193;83.7517;0.1686;0.0646;555.9;93.9143;0;276.2;0.2107;0.1573;392.3;0.2049;0.1024;0.0174;226.886;487.22;1.4142;3.8863
XML100_2113_01;12879;215.557;101.294;0.1614;0.0729;548.9;109.369;0;308;0.2357;0.1479;449.9;0.2045;0.1022;0.0168;260.902;489.08;1.3416;3.378
XML100_2113_01;12928;246.839;96.5066;0.2511;0.1464;529.7;130.634;0;321.7;0.254;0.1607;456.3;0.2092;0.1046;0.0258;304.405;480.143;1.7889;3.5928
XML100_2113_01;12928;193.683;109.824;0.156;0.098;563.7;79.7384;0;297.3;0.2318;0.1513;417.5;0.2074;0.1037;0.0233;215.741;490.374;1.6125;3.7308
